MatchID,Date,PlayerName,Team,Opponent,Position,TotalRaids,SuccessfulRaids,TotalTackles,SuccessfulTackles,RaidPoints,TacklePoints,MatchDuration,RaidSuccessRate,TackleSuccessRate,PointsScored,Injuries,YellowCards,RedCards,MatchResult,TeamPoints,OpponentPoints,MVP,DateOfBirth,PlayerAge,PlayerNationality,MatchLocation,HomeOrAway,TeamRank,WinStreak,LossStreak,PlayerExperience,TotalMatchesPlayed,IsAllRounder
685,2018-04-17,Sunil,Patna Pirates,U Mumba,Defender,5,2,9,8,2,16,37,40.0,88.89,18,0,1,0,Loss,37,27,Sunil,1988-03-03,37,Bangladesh,Bengaluru,Away,12,0,4,15,59,False
686,2023-05-01,Balaji D,Bengal Warriors,Jaipur Pink Panthers,Raider,6,5,10,2,5,4,56,83.33,20.0,9,3,0,0,Win,38,17,N/A,2001-06-29,23,Sri Lanka,Hyderabad,Away,11,3,4,8,31,False
687,2021-11-02,Tushar,Telugu Titans,Gujarat Fortunegiants,Defender,18,18,12,12,18,24,59,100.0,100.0,42,2,0,0,Win,36,34,Tushar,2003-06-30,21,India,Patna,Away,5,3,0,5,65,False
688,2022-03-04,Vishal Bhardwaj,Tamil Thalaivas,U Mumba,Defender,5,0,9,0,0,0,53,0.0,0.0,0,1,0,0,Loss,37,24,Vishal Bhardwaj,1993-07-30,31,Pakistan,Lucknow,Away,3,5,1,10,24,False
689,2021-11-26,Sumit Sangwan,UP Yoddha,Dabang Delhi,All-Rounder,18,11,3,3,11,6,55,61.11,100.0,17,2,0,0,Win,23,33,N/A,1987-03-30,38,Pakistan,Patna,Away,7,1,2,11,76,False
690,2019-01-25,Sagar,Tamil Thalaivas,Hariyana Steelers,Defender,15,8,15,6,8,12,55,53.33,40.0,20,3,1,1,Loss,34,24,Sagar,1999-06-06,25,Sri Lanka,Ahmedabad,Away,1,5,2,6,76,False
691,2021-01-04,Abinesh Nadarajan,Tamil Thalaivas,Hariyana Steelers,Defender,15,14,11,1,14,2,58,93.33,9.09,16,2,1,1,Win,35,23,N/A,1985-10-05,39,Bangladesh,Patna,Away,4,1,3,12,45,False
692,2022-02-25,Himanshu,Tamil Thalaivas,Hariyana Steelers,All-Rounder,16,2,7,5,2,10,33,12.5,71.43,12,2,1,1,Win,33,30,Himanshu,1990-08-10,34,Pakistan,Ahmedabad,Away,10,1,5,7,45,False
693,2023-06-29,Nitin Rawal,Jaipur Pink Panthers,UP Yoddha,Raider,22,17,10,3,17,6,33,77.27,30.0,23,1,1,1,Loss,40,33,N/A,1989-09-10,35,Sri Lanka,Chandigarh,Away,9,1,5,7,60,False
694,2020-01-10,Aashish B,U Mumba,UP Yoddha,All-Rounder,11,10,10,5,10,10,40,90.91,50.0,20,3,1,0,Win,29,31,N/A,1995-04-09,30,Nepal,Chennai,Away,10,4,1,13,78,False
695,2019-05-25,Arpit Saroha,Tamil Thalaivas,Patna Pirates,All-Rounder,23,20,14,8,20,16,46,86.96,57.14,36,1,1,0,Loss,34,27,N/A,1997-10-17,27,Bangladesh,Mumbai,Away,10,1,4,5,40,False
696,2018-11-16,Ajith Kumar,Jaipur Pink Panthers,Gujarat Fortunegiants,Raider,20,4,9,6,4,12,43,20.0,66.67,16,3,0,0,Win,30,31,N/A,1997-08-08,27,Bangladesh,Delhi,Away,2,1,2,12,20,False
697,2022-01-09,Nehal,UP Yoddha,U Mumba,Defender,6,2,3,2,2,4,43,33.33,66.67,6,0,1,0,Loss,38,16,N/A,2004-09-03,20,Pakistan,Hyderabad,Away,6,4,3,10,40,False
698,2024-08-31,Durgesh,Telugu Titans,Jaipur Pink Panthers,Defender,18,10,8,8,10,16,41,55.56,100.0,26,0,0,1,Loss,40,35,Durgesh,1991-02-08,34,India,Patna,Away,5,2,0,5,48,False
699,2018-07-20,Anand Tomar,Jaipur Pink Panthers,Patna Pirates,Raider,18,11,13,6,11,12,46,61.11,46.15,23,0,1,0,Win,34,18,Anand Tomar,1989-06-18,35,Pakistan,Lucknow,Away,8,4,5,3,83,False
700,2018-06-30,Mohammadreza Chiyaneh,Patna Pirates,Dabang Delhi,All-Rounder,15,10,5,5,10,10,35,66.67,100.0,20,0,0,1,Win,34,27,Mohammadreza Chiyaneh,1995-05-25,30,India,Lucknow,Away,5,3,3,11,50,False
701,2019-10-31,Neeraj Kumar,Patna Pirates,Bengal Warriors,Defender,15,0,7,0,0,0,58,0.0,0.0,0,3,0,0,Win,33,24,Neeraj Kumar,1991-11-08,33,India,Delhi,Away,11,4,4,7,80,False
702,2019-10-10,Abhijeet Malik,Jaipur Pink Panthers,Tamil Thalaivas,Raider,12,12,9,8,12,16,35,100.0,88.89,28,1,1,0,Loss,20,28,N/A,2001-07-13,23,Nepal,Bengaluru,Away,8,5,0,7,84,False
703,2020-03-19,Tushar,Jaipur Pink Panthers,Tamil Thalaivas,Raider,8,1,4,4,1,8,36,12.5,100.0,9,2,1,1,Loss,31,17,N/A,1995-09-27,29,India,Jaipur,Home,10,4,2,14,74,False
704,2024-09-03,Mohammadreza Chiyaneh,Patna Pirates,Bengal Warriors,Raider,15,10,13,6,10,12,55,66.67,46.15,22,3,0,1,Loss,37,15,Mohammadreza Chiyaneh,2000-05-10,25,Pakistan,Delhi,Away,9,0,2,8,94,False
705,2022-03-04,Prince D,Telugu Titans,Dabang Delhi,All-Rounder,14,0,8,7,0,14,38,0.0,87.5,14,3,1,0,Loss,32,16,N/A,1996-05-13,29,Nepal,Chandigarh,Away,1,0,5,5,46,False
706,2022-08-31,Nehal Desai,U Mumba,Dabang Delhi,Raider,19,9,9,7,9,14,45,47.37,77.78,23,3,1,0,Loss,22,26,N/A,2000-02-25,25,India,Mumbai,Home,1,5,2,9,57,False
707,2019-08-27,Ankit,Hariyana Steelers,U Mumba,Raider,21,1,12,5,1,10,51,4.76,41.67,11,2,1,1,Win,38,17,Ankit,1998-04-09,27,Pakistan,Patna,Away,10,5,1,3,81,False
708,2021-09-12,Rajveer,Patna Pirates,Hariyana Steelers,Raider,6,5,15,14,5,28,51,83.33,93.33,33,0,1,1,Loss,22,21,N/A,1993-06-07,31,Sri Lanka,Jaipur,Away,3,5,2,3,78,False
709,2024-06-15,Heidarali Ekrami,U Mumba,Telugu Titans,Defender,10,8,8,3,8,6,54,80.0,37.5,14,0,0,0,Win,38,20,N/A,2004-07-22,20,Bangladesh,Ahmedabad,Away,9,5,2,7,33,False
710,2021-08-12,Dipak,Dabang Delhi,Tamil Thalaivas,Defender,14,13,13,6,13,12,54,92.86,46.15,25,2,1,1,Win,30,21,N/A,1996-05-17,29,Sri Lanka,Ahmedabad,Away,7,2,1,12,22,False
711,2024-07-17,Sachin Narwal,Gujarat Fortunegiants,Tamil Thalaivas,All-Rounder,24,6,5,2,6,4,57,25.0,40.0,10,0,0,1,Loss,32,34,N/A,1989-01-31,36,India,Chennai,Away,7,4,3,5,84,False
712,2024-10-03,Kiran Lal,UP Yoddha,Dabang Delhi,Defender,14,2,5,5,2,10,58,14.29,100.0,12,3,0,0,Win,23,34,Kiran Lal,1999-04-04,26,India,Bengaluru,Away,6,1,2,7,93,False
713,2024-11-29,Ajith Kumar,Jaipur Pink Panthers,Bengal Warriors,All-Rounder,10,10,7,0,10,0,38,100.0,0.0,10,2,1,1,Loss,27,29,Ajith Kumar,1987-12-25,37,Sri Lanka,Kolkata,Away,6,1,0,3,54,False
714,2020-10-06,Mahendra Rajput,Gujarat Fortunegiants,Dabang Delhi,Raider,20,9,9,4,9,8,51,45.0,44.44,17,0,1,1,Win,29,27,Mahendra Rajput,2001-08-07,23,Sri Lanka,Hyderabad,Away,12,3,4,14,98,False
715,2021-03-03,Tushar,Telugu Titans,U Mumba,All-Rounder,16,10,5,2,10,4,36,62.5,40.0,14,1,0,1,Win,20,25,Tushar,1988-08-18,36,Sri Lanka,Patna,Away,8,3,3,9,94,False
716,2021-09-24,Ravinder,Patna Pirates,Jaipur Pink Panthers,Defender,15,3,5,1,3,2,43,20.0,20.0,5,2,0,0,Loss,35,17,Ravinder,1996-12-04,28,India,Lucknow,Away,11,1,3,10,61,False
717,2020-06-30,Anil,Gujarat Fortunegiants,U Mumba,Defender,12,5,7,1,5,2,42,41.67,14.29,7,0,0,1,Win,28,25,Anil,1986-10-31,38,Pakistan,Kolkata,Away,7,3,5,15,100,False
718,2023-08-13,Hardeep,U Mumba,Jaipur Pink Panthers,Defender,5,1,12,10,1,20,57,20.0,83.33,21,1,1,1,Win,36,24,Hardeep,1992-10-05,32,Nepal,Hyderabad,Away,8,2,0,11,47,False
719,2018-11-13,Ravi Kumar,Dabang Delhi,Telugu Titans,Defender,20,1,3,0,1,0,59,5.0,0.0,1,3,1,0,Win,25,25,Ravi Kumar,2005-02-07,20,Sri Lanka,Hyderabad,Away,11,1,5,14,64,False
720,2025-01-06,Sahil,Hariyana Steelers,UP Yoddha,All-Rounder,14,5,10,10,5,20,53,35.71,100.0,25,1,0,1,Loss,22,26,N/A,2004-01-23,21,Sri Lanka,Kolkata,Away,9,3,1,3,91,False
721,2024-11-08,Adarsh T,Telugu Titans,Tamil Thalaivas,Raider,24,17,10,7,17,14,39,70.83,70.0,31,0,0,1,Loss,24,22,Adarsh T,1995-01-11,30,Nepal,Kolkata,Away,8,2,1,12,82,False
722,2020-09-25,Ankit Beniwal,Tamil Thalaivas,Bengal Warriors,Raider,21,11,7,2,11,4,35,52.38,28.57,15,3,1,1,Win,28,25,Ankit Beniwal,2001-06-03,24,Nepal,Hyderabad,Away,1,2,5,10,63,False
723,2022-09-08,Vinay,Telugu Titans,Hariyana Steelers,All-Rounder,15,2,6,1,2,2,34,13.33,16.67,4,1,1,0,Win,34,16,Vinay,2003-02-27,22,Pakistan,Hyderabad,Home,9,3,0,5,63,False
724,2024-04-03,Prince D,Telugu Titans,Patna Pirates,Raider,23,18,11,1,18,2,37,78.26,9.09,20,2,1,1,Win,28,33,Prince D,1996-03-31,29,Pakistan,Jaipur,Away,7,3,0,15,42,False
725,2019-11-28,Sahul Kumar,Jaipur Pink Panthers,U Mumba,Raider,24,5,3,3,5,6,50,20.83,100.0,11,3,1,0,Win,30,35,Sahul Kumar,1992-10-04,32,Nepal,Chandigarh,Away,1,5,2,13,33,False
726,2018-09-27,Harsh,Hariyana Steelers,Tamil Thalaivas,Raider,14,0,15,9,0,18,45,0.0,60.0,18,1,1,1,Loss,33,20,N/A,2000-10-28,24,India,Jaipur,Away,1,2,1,6,29,False
727,2023-10-22,Kiran Lal,UP Yoddha,Patna Pirates,All-Rounder,13,7,8,3,7,6,59,53.85,37.5,13,1,0,0,Loss,30,16,N/A,1993-11-08,31,Pakistan,Lucknow,Home,7,0,0,15,65,False
728,2020-06-20,Parshant Kumar,Bengal Warriors,Jaipur Pink Panthers,Defender,22,15,11,5,15,10,35,68.18,45.45,25,3,1,1,Win,24,21,N/A,1992-07-11,32,Sri Lanka,Jaipur,Away,8,1,0,13,70,False
729,2018-05-05,Narender,Tamil Thalaivas,Hariyana Steelers,Defender,13,11,10,5,11,10,46,84.62,50.0,21,3,0,1,Win,25,32,N/A,1993-11-26,31,Bangladesh,Lucknow,Away,5,2,5,4,95,False
730,2023-10-09,Arjun Deshwal,Jaipur Pink Panthers,Tamil Thalaivas,All-Rounder,10,4,13,4,4,8,48,40.0,30.77,12,2,0,0,Loss,35,24,N/A,2001-07-23,23,Pakistan,Delhi,Away,4,4,2,3,40,False
731,2018-10-28,Neeraj Narwal,Dabang Delhi,Telugu Titans,Raider,15,8,12,1,8,2,35,53.33,8.33,10,0,1,1,Loss,27,21,N/A,1994-07-22,30,India,Chandigarh,Away,6,2,0,9,65,False
732,2019-12-13,Meetu Sharma,Hariyana Steelers,Telugu Titans,Raider,6,1,9,7,1,14,50,16.67,77.78,15,1,1,0,Win,30,22,Meetu Sharma,2002-08-05,22,Sri Lanka,Jaipur,Away,6,4,4,13,32,False
733,2022-04-12,Lucky Sharma,Jaipur Pink Panthers,Patna Pirates,Defender,12,8,14,6,8,12,39,66.67,42.86,20,0,1,1,Loss,25,32,N/A,2003-06-06,21,India,Mumbai,Away,6,4,5,3,42,False
734,2024-03-28,Ankit,UP Yoddha,Gujarat Fortunegiants,All-Rounder,12,6,7,2,6,4,40,50.0,28.57,10,2,0,0,Loss,39,17,N/A,1991-01-12,34,Bangladesh,Kolkata,Away,7,1,5,15,48,False
735,2018-11-27,Vikas Jaglan,Patna Pirates,Dabang Delhi,All-Rounder,21,2,11,6,2,12,41,9.52,54.55,14,3,0,0,Win,22,15,N/A,2000-07-04,24,India,Patna,Home,12,2,2,7,67,False
736,2019-04-22,Harsh,Hariyana Steelers,Telugu Titans,Raider,20,14,4,2,14,4,43,70.0,50.0,18,2,1,0,Win,22,33,Harsh,2001-01-28,24,Sri Lanka,Mumbai,Away,9,4,3,6,84,False
737,2024-02-03,Sachin Tanwar,Patna Pirates,Bengal Warriors,Defender,22,16,10,6,16,12,54,72.73,60.0,28,3,0,0,Loss,33,34,Sachin Tanwar,1986-04-02,39,Nepal,Lucknow,Away,7,1,5,4,88,False
738,2018-08-16,Balaji D,Bengal Warriors,Hariyana Steelers,All-Rounder,10,3,6,6,3,12,56,30.0,100.0,15,3,0,0,Loss,33,17,N/A,1989-08-14,35,Sri Lanka,Kolkata,Home,10,4,1,10,76,False
739,2022-05-08,Rathan K,UP Yoddha,Gujarat Fortunegiants,Defender,8,4,5,3,4,6,41,50.0,60.0,10,2,0,0,Win,31,21,N/A,1995-05-24,30,Bangladesh,Chennai,Away,4,2,5,15,24,False
740,2018-08-14,Heidarali Ekrami,U Mumba,Hariyana Steelers,Raider,7,1,8,0,1,0,46,14.29,0.0,1,2,1,0,Win,27,20,Heidarali Ekrami,1996-06-16,28,India,Jaipur,Away,10,2,5,10,74,False
741,2020-12-31,Naveen Kumar,Dabang Delhi,Gujarat Fortunegiants,Defender,5,5,11,7,5,14,37,100.0,63.64,19,3,1,1,Win,33,32,N/A,1988-01-01,37,Nepal,Hyderabad,Away,10,1,2,7,34,False
742,2018-08-05,Rahul Chaudhari,Jaipur Pink Panthers,Gujarat Fortunegiants,Raider,11,5,5,5,5,10,40,45.45,100.0,15,2,0,1,Win,36,15,Rahul Chaudhari,1993-06-07,31,Pakistan,Delhi,Away,11,4,4,13,63,False
743,2022-10-07,Lucky Sharma,Jaipur Pink Panthers,Hariyana Steelers,Defender,7,4,8,5,4,10,38,57.14,62.5,14,2,1,0,Loss,32,22,N/A,1988-02-05,37,Nepal,Lucknow,Away,12,5,2,14,30,False
744,2018-05-05,Vaibhav Garje,Bengal Warriors,Patna Pirates,Raider,8,1,11,1,1,2,30,12.5,9.09,3,2,1,0,Win,37,19,N/A,2000-02-28,25,Bangladesh,Chennai,Away,3,4,4,10,91,False
745,2020-04-21,Mehul Kumar,Gujarat Fortunegiants,Dabang Delhi,All-Rounder,6,1,7,2,1,4,59,16.67,28.57,5,0,1,1,Win,22,31,Mehul Kumar,1987-11-07,37,India,Kolkata,Away,5,5,1,5,34,False
746,2018-09-18,Shivam,Gujarat Fortunegiants,Jaipur Pink Panthers,Raider,20,17,15,9,17,18,51,85.0,60.0,35,1,1,0,Win,22,16,Shivam,2000-09-21,24,India,Patna,Away,1,1,1,6,67,False
747,2023-08-23,Vinay,Telugu Titans,U Mumba,Defender,6,2,9,1,2,2,41,33.33,11.11,4,3,0,0,Win,27,23,Vinay,1998-11-29,26,Bangladesh,Lucknow,Away,10,4,1,9,56,False
748,2021-10-03,Sachin Narwal,Gujarat Fortunegiants,Telugu Titans,Raider,17,2,3,0,2,0,47,11.76,0.0,2,2,0,0,Loss,32,22,Sachin Narwal,1992-02-26,33,Pakistan,Hyderabad,Away,2,0,2,3,91,False
749,2019-09-22,Surender Nada,Patna Pirates,Hariyana Steelers,Defender,8,5,11,8,5,16,58,62.5,72.73,21,3,0,1,Win,24,31,N/A,1988-11-23,36,Nepal,Jaipur,Away,9,5,4,3,20,False
750,2022-11-17,Surjeet Singh,Telugu Titans,U Mumba,Raider,21,10,10,8,10,16,51,47.62,80.0,26,3,0,1,Win,28,28,N/A,1993-06-10,31,Nepal,Hyderabad,Home,3,5,5,14,74,False
751,2019-07-17,Surender Gill,UP Yoddha,Patna Pirates,Raider,22,3,9,5,3,10,49,13.64,55.56,13,2,0,0,Loss,32,35,N/A,1996-02-15,29,Sri Lanka,Bengaluru,Away,2,4,5,8,44,False
752,2018-01-03,Meetu Sharma,Hariyana Steelers,Telugu Titans,Raider,24,19,13,12,19,24,38,79.17,92.31,43,3,1,0,Win,21,33,N/A,1998-05-31,27,Nepal,Ahmedabad,Away,10,5,5,15,50,False
753,2022-12-14,Sandeep Kumar,Dabang Delhi,Telugu Titans,Defender,17,7,12,7,7,14,45,41.18,58.33,21,2,1,1,Win,22,33,N/A,1984-09-29,40,India,Jaipur,Away,3,0,3,6,31,False
754,2019-12-25,Shubham Kumar,UP Yoddha,Hariyana Steelers,Raider,22,4,7,2,4,4,53,18.18,28.57,8,0,0,1,Win,31,33,N/A,1992-11-07,32,India,Kolkata,Away,3,3,1,3,56,False
755,2024-02-04,Surjeet Singh,Telugu Titans,Gujarat Fortunegiants,All-Rounder,12,8,15,10,8,20,48,66.67,66.67,28,3,0,1,Loss,36,33,Surjeet Singh,1999-01-03,26,Nepal,Chennai,Away,8,3,0,7,28,False
756,2018-02-03,Anand Tomar,Jaipur Pink Panthers,U Mumba,Defender,12,3,15,2,3,4,58,25.0,13.33,7,0,0,1,Loss,23,22,N/A,2001-08-04,23,Sri Lanka,Kolkata,Away,12,5,5,15,66,False
757,2025-02-22,Sunil Kumar,Jaipur Pink Panthers,Tamil Thalaivas,All-Rounder,20,3,13,12,3,24,54,15.0,92.31,27,2,1,1,Win,22,19,N/A,1992-02-14,33,Bangladesh,Ahmedabad,Away,7,3,2,10,82,False
758,2019-11-04,Jaideep Dahiya,Hariyana Steelers,Tamil Thalaivas,Defender,9,6,6,2,6,4,34,66.67,33.33,10,3,0,1,Win,30,17,Jaideep Dahiya,1988-04-04,37,Nepal,Patna,Away,4,2,1,6,64,False
759,2024-01-30,Rathan K,UP Yoddha,U Mumba,All-Rounder,21,11,4,4,11,8,34,52.38,100.0,19,3,1,0,Win,24,23,Rathan K,2004-05-29,21,Nepal,Chandigarh,Away,11,2,5,13,100,False
760,2024-09-10,Ankush,U Mumba,Bengal Warriors,All-Rounder,20,17,13,5,17,10,36,85.0,38.46,27,2,1,0,Win,36,21,Ankush,1985-04-16,40,Nepal,Kolkata,Away,10,0,4,4,45,False
761,2025-01-17,Sandeep,Patna Pirates,Telugu Titans,Defender,13,8,9,1,8,2,55,61.54,11.11,10,0,0,1,Loss,33,28,Sandeep,1987-12-29,37,India,Chandigarh,Away,2,4,3,3,71,False
762,2018-02-21,Sunil,Patna Pirates,Dabang Delhi,Defender,25,14,5,2,14,4,39,56.0,40.0,18,1,1,1,Win,25,24,N/A,1997-02-13,28,Pakistan,Delhi,Away,11,0,4,7,36,False
763,2024-01-28,Arun,Tamil Thalaivas,Telugu Titans,All-Rounder,16,13,15,11,13,22,49,81.25,73.33,35,2,0,0,Win,26,24,Arun,1985-12-14,39,India,Delhi,Away,12,4,1,4,21,False
764,2018-01-01,Ashish,Tamil Thalaivas,Patna Pirates,Defender,22,11,4,3,11,6,32,50.0,75.0,17,0,0,1,Loss,36,31,Ashish,1992-11-13,32,Nepal,Bengaluru,Away,3,5,2,7,49,False
765,2019-12-12,Ujjval,Jaipur Pink Panthers,Hariyana Steelers,Raider,19,9,10,6,9,12,54,47.37,60.0,21,0,1,1,Win,37,32,Ujjval,1988-03-07,37,Nepal,Chennai,Away,7,2,3,5,83,False
766,2024-07-27,Rohit Banne,Bengal Warriors,Dabang Delhi,All-Rounder,11,7,15,11,7,22,47,63.64,73.33,29,2,0,1,Win,20,30,Rohit Banne,2001-04-23,24,Pakistan,Ahmedabad,Away,3,5,2,8,96,False
767,2020-03-21,Vinay,Hariyana Steelers,Patna Pirates,All-Rounder,22,21,9,1,21,2,58,95.45,11.11,23,2,1,1,Loss,37,24,N/A,1995-02-02,30,Bangladesh,Mumbai,Away,7,0,5,9,60,False
768,2021-05-16,Arjun Patil,Bengal Warriors,Patna Pirates,Raider,14,10,8,2,10,4,37,71.43,25.0,14,3,1,0,Loss,33,34,Arjun Patil,2001-03-21,24,India,Bengaluru,Away,9,1,1,3,30,False
769,2023-06-14,Himanshu,Tamil Thalaivas,Hariyana Steelers,All-Rounder,15,2,7,5,2,10,30,13.33,71.43,12,2,0,0,Loss,38,32,Himanshu,2002-03-12,23,Sri Lanka,Delhi,Away,7,0,5,12,88,False
770,2024-08-26,Vinod Kumar,Gujarat Fortunegiants,Bengal Warriors,Defender,24,6,9,5,6,10,43,25.0,55.56,16,0,1,1,Loss,28,17,Vinod Kumar,1992-12-09,32,Nepal,Hyderabad,Away,1,1,4,8,46,False
771,2020-11-08,Vikas Jaglan,Patna Pirates,Bengal Warriors,Defender,18,4,8,3,4,6,32,22.22,37.5,10,2,0,0,Win,35,24,Vikas Jaglan,2001-12-12,23,Sri Lanka,Lucknow,Away,5,3,4,12,62,False
772,2021-06-05,Sahil,Hariyana Steelers,Jaipur Pink Panthers,All-Rounder,21,7,4,1,7,2,30,33.33,25.0,9,0,0,0,Loss,30,22,Sahil,2001-03-26,24,Bangladesh,Lucknow,Away,11,3,0,10,59,False
773,2019-05-05,Meetu Sharma,Hariyana Steelers,Bengal Warriors,Raider,17,15,6,2,15,4,35,88.24,33.33,19,0,1,0,Loss,22,26,Meetu Sharma,2002-12-28,22,Sri Lanka,Patna,Away,3,0,1,10,74,False
774,2021-05-09,Ashu Singh,UP Yoddha,Jaipur Pink Panthers,Raider,13,1,10,8,1,16,46,7.69,80.0,17,2,1,0,Loss,31,32,N/A,2001-04-16,24,Nepal,Ahmedabad,Away,1,4,3,15,46,False
775,2018-02-02,Arun,Tamil Thalaivas,Jaipur Pink Panthers,Raider,5,5,14,7,5,14,35,100.0,50.0,19,3,0,0,Win,31,20,N/A,1996-02-02,29,Sri Lanka,Ahmedabad,Away,8,1,4,8,70,False
776,2025-05-02,Sombir,Gujarat Fortunegiants,Bengal Warriors,Defender,15,8,9,1,8,2,57,53.33,11.11,10,0,1,0,Win,38,31,N/A,1990-09-21,34,India,Ahmedabad,Home,10,1,4,7,53,False
777,2021-12-31,Harendra,UP Yoddha,Telugu Titans,Defender,20,5,7,3,5,6,54,25.0,42.86,11,1,1,0,Win,22,19,N/A,1990-03-08,35,Nepal,Chennai,Away,12,1,4,4,40,False
778,2023-02-02,Kiran Lal,UP Yoddha,Hariyana Steelers,Raider,24,23,11,0,23,0,37,95.83,0.0,23,2,0,0,Loss,34,25,N/A,1991-01-24,34,Sri Lanka,Delhi,Away,1,3,1,6,82,False
779,2022-08-05,Surender Gill,UP Yoddha,Hariyana Steelers,All-Rounder,11,4,15,11,4,22,59,36.36,73.33,26,2,0,1,Win,22,33,N/A,2002-09-13,22,Nepal,Bengaluru,Away,2,5,4,12,29,False
780,2021-10-30,Arpit Saroha,Tamil Thalaivas,Gujarat Fortunegiants,Raider,25,5,3,0,5,0,44,20.0,0.0,5,3,0,0,Win,20,28,N/A,1995-06-11,29,India,Hyderabad,Away,3,1,0,9,60,False
781,2021-06-01,Ankit Jaglan,Gujarat Fortunegiants,Telugu Titans,All-Rounder,13,5,7,0,5,0,58,38.46,0.0,5,3,0,1,Loss,25,35,Ankit Jaglan,1993-08-02,31,Bangladesh,Ahmedabad,Home,1,2,3,13,63,False
782,2021-10-06,Ravinder,Patna Pirates,Hariyana Steelers,All-Rounder,7,4,8,0,4,0,53,57.14,0.0,4,2,1,0,Loss,36,32,Ravinder,1992-11-07,32,India,Lucknow,Away,11,2,1,5,55,False
783,2019-07-23,Nehal Desai,U Mumba,Bengal Warriors,Defender,10,9,3,3,9,6,42,90.0,100.0,15,0,0,1,Loss,26,21,N/A,1997-02-14,28,Bangladesh,Patna,Away,3,0,3,14,26,False
784,2019-09-14,Rajveer,Patna Pirates,Gujarat Fortunegiants,All-Rounder,12,6,10,7,6,14,38,50.0,70.0,20,2,1,1,Win,22,23,N/A,1984-09-07,40,India,Jaipur,Away,9,4,5,9,90,False
785,2024-01-16,Tushar,U Mumba,Patna Pirates,All-Rounder,18,0,10,2,0,4,35,0.0,20.0,4,2,1,1,Win,22,16,N/A,1996-11-24,28,Sri Lanka,Bengaluru,Away,12,1,3,10,27,False
786,2023-01-18,Rohit Gulia,Patna Pirates,Gujarat Fortunegiants,All-Rounder,23,18,6,2,18,4,38,78.26,33.33,22,1,1,0,Win,35,15,Rohit Gulia,1988-01-22,37,Pakistan,Ahmedabad,Away,1,4,2,12,32,False
787,2020-04-30,Mohit,Telugu Titans,Patna Pirates,Defender,25,20,3,3,20,6,54,80.0,100.0,26,0,0,0,Win,35,30,N/A,2003-06-07,21,Bangladesh,Bengaluru,Away,8,1,0,11,62,False
788,2023-12-08,Sumit,Dabang Delhi,Jaipur Pink Panthers,All-Rounder,23,23,6,4,23,8,38,100.0,66.67,31,1,0,1,Loss,31,22,N/A,1989-08-16,35,Nepal,Kolkata,Away,11,1,5,5,73,False
789,2025-04-17,Heidarali Ekrami,U Mumba,UP Yoddha,Defender,13,9,12,12,9,24,55,69.23,100.0,33,1,0,1,Loss,26,26,N/A,2002-06-12,22,India,Kolkata,Away,10,1,2,15,97,False
790,2023-06-12,Nehal,UP Yoddha,Gujarat Fortunegiants,Defender,22,4,15,15,4,30,42,18.18,100.0,34,1,0,1,Loss,29,18,N/A,1995-09-18,29,Nepal,Ahmedabad,Away,3,3,2,8,22,False
791,2024-09-07,Tushar,Telugu Titans,Jaipur Pink Panthers,Raider,7,3,8,6,3,12,33,42.86,75.0,15,1,1,1,Loss,29,17,N/A,1987-09-26,37,India,Patna,Away,12,3,3,11,48,False
792,2022-04-17,Durgesh Kumar,UP Yoddha,Gujarat Fortunegiants,Raider,15,13,3,1,13,2,40,86.67,33.33,15,3,1,0,Loss,30,30,Durgesh Kumar,1994-04-15,31,Sri Lanka,Hyderabad,Away,12,5,4,14,89,False
793,2023-06-23,Vishal Bhardwaj,Tamil Thalaivas,Jaipur Pink Panthers,Defender,6,5,8,5,5,10,40,83.33,62.5,15,2,1,1,Win,38,18,Vishal Bhardwaj,1993-06-26,31,Bangladesh,Ahmedabad,Away,4,4,2,9,99,False
794,2020-01-25,Ujjval,Jaipur Pink Panthers,Telugu Titans,All-Rounder,6,6,13,7,6,14,49,100.0,53.85,20,0,0,1,Loss,32,24,N/A,1995-06-04,30,Sri Lanka,Chennai,Away,4,4,1,8,87,False
795,2024-05-14,Vinay,Telugu Titans,Patna Pirates,Defender,11,1,11,7,1,14,44,9.09,63.64,15,2,1,1,Win,38,25,N/A,1991-12-28,33,Pakistan,Lucknow,Away,5,5,1,9,53,False
796,2024-02-13,Vishal,Dabang Delhi,Gujarat Fortunegiants,Raider,14,2,13,2,2,4,48,14.29,15.38,6,1,0,0,Loss,31,29,Vishal,1991-02-05,34,Pakistan,Patna,Away,2,5,4,8,30,False
797,2023-11-02,Parvesh Bhainswal,Gujarat Fortunegiants,Dabang Delhi,Defender,20,2,8,6,2,12,30,10.0,75.0,14,2,0,1,Loss,26,17,N/A,1995-06-04,30,Sri Lanka,Lucknow,Away,2,3,0,12,46,False
798,2019-06-18,Shankar Gadai,Gujarat Fortunegiants,UP Yoddha,Defender,24,21,14,14,21,28,32,87.5,100.0,49,3,1,1,Win,39,30,Shankar Gadai,1998-06-26,26,Bangladesh,Patna,Away,10,1,1,14,21,True
799,2023-02-21,Ankush,U Mumba,Jaipur Pink Panthers,All-Rounder,5,5,9,8,5,16,44,100.0,88.89,21,0,1,1,Loss,40,25,Ankush,2001-07-13,23,Sri Lanka,Hyderabad,Away,1,0,2,13,49,False
